country,year,region,gym_memberships,fitness_participation_rate,total_health_club_revenue_usd,number_of_gyms,gym_penetration_rate,urban_population_percentage,obesity_rate,gdp_per_capita_usd,population_total,average_membership_cost_usd,insufficient_physical_activity_pct,memberships_per_100k,gyms_per_100k,revenue_per_membership_usd,periodo,gym_memberships_norm,total_health_club_revenue_usd_norm,number_of_gyms_norm,gdp_per_capita_usd_norm,population_total_norm,average_membership_cost_usd_norm,memberships_per_100k_norm,gyms_per_100k_norm,revenue_per_membership_usd_norm
South Africa,2006,Africa,714994.0,0.2812,51651157.0,886.0,0.0143,0.6053,0.2403,6077.3829,49998277.0,6.02,0.4913,1430.0372790846372,1.7720610652243076,72.23998662925842,pre_covid,0.006936186795450724,0.0006067083816619926,0.014189297766350634,0.04334785061395151,0.03433841186040386,0.011871508379888263,0.040056502824320946,0.05219491027753887,0.011872805835796476
South Africa,2007,Africa,783116.0,0.2838,58545754.0,954.0,0.0155,0.6118,0.2449,6591.8554,50528584.0,6.23,0.4901,1549.8475080956157,1.8880402427267704,74.76000234958805,pre_covid,0.007598942326930371,0.0006879535138718039,0.015282018319138679,0.04708479183310186,0.03470395071899249,0.014315642458100563,0.04405106812852504,0.05628414914744618,0.014316948339064512
South Africa,2008,Africa,811999.0,0.2864,59146000.0,1003.0,0.0159,0.6177,0.2492,6184.7547,51114599.0,6.07,0.4884,1588.5852885200177,1.962257397343565,72.83999118225515,pre_covid,0.007879943589602145,0.0006950267431886748,0.016069419893941828,0.04412776033739517,0.035107888917462075,0.012453445065176911,0.04534261556084831,0.05890092640012563,0.012454745312722362
South Africa,2009,Africa,872981.0,0.2889,64321240.0,1071.0,0.0169,0.6226,0.253,6374.7056,51728516.0,6.14,0.4863,1687.6204219738295,2.070424753727712,73.67999990835997,pre_covid,0.008473234418125851,0.0007560111717227144,0.017162140446729875,0.04550749462411546,0.035531059872113156,0.013268156424581002,0.04864452317973424,0.06271473304806273,0.013269462861516182
South Africa,2010,Africa,1006943.0,0.2914,82045687.0,1178.0,0.0192,0.6263,0.2564,7973.472,52344051.0,6.79,0.4838,1923.7009378582488,2.2504945213353853,81.47997155747645,pre_covid,0.009776544017199226,0.0009648740015386984,0.018881568375381647,0.0571203525707552,0.03595534610880501,0.020833333333333332,0.056515629391075274,0.06906370282740816,0.020834591157381573
South Africa,2011,Africa,1097811.0,0.2936,93006566.0,1263.0,0.0207,0.6285,0.2596,8646.0557,52995205.0,7.06,0.481,2071.5289241734226,2.383234483195225,84.72001646913722,pre_covid,0.010660594245238518,0.0010940357296992775,0.020247469066366704,0.06200575607018161,0.03640418440421771,0.023975791433891988,0.06144432830100592,0.07374389993965051,0.02397708404629561
South Africa,2012,Africa,1134110.0,0.2956,92951658.0,1323.0,0.0211,0.6296,0.2627,8076.9768,53782567.0,6.83,0.478,2108.694439966021,2.459904898180111,81.96000211619685,pre_covid,0.011013745401064532,0.0010933887001891589,0.021211634260003213,0.05787217381192925,0.03694691042287493,0.021298882681564248,0.06268345521966291,0.07644717519887936,0.021300168844842413
South Africa,2013,Africa,1158372.0,0.2977,90770018.0,1379.0,0.0212,0.6305,0.2659,7331.6547,54678791.0,6.53,0.4748,2118.5033151153616,2.5220016294800667,78.35998970969602,pre_covid,0.011249789185814821,0.001067680507203519,0.022111521774063957,0.05245842501673864,0.03756467465755358,0.017807262569832404,0.06301049067121217,0.07863660586043564,0.017808546445808336
South Africa,2014,Africa,1192741.0,0.2998,90743773.0,1440.0,0.0215,0.6314,0.2688,6856.7314,55594838.0,6.34,0.4715,2145.416810100247,2.5901685332728195,76.08003162463602,pre_covid,0.011584163468152744,0.0010673712391643796,0.02309175638759441,0.049008754809477986,0.03819610282047342,0.015595903165735565,0.06390780732079175,0.08104006102051932,0.015597233866918612
South Africa,2015,Africa,1206289.0,0.3019,87431791.0,1494.0,0.0213,0.6321,0.2714,6112.2738,56723537.0,6.04,0.4682,2126.6110397875927,2.6338272946554797,72.47997038852215,pre_covid,0.011715971282669145,0.001028343227017112,0.023959505061867267,0.04360128542802467,0.038974111302635873,0.012104283054003724,0.06328080845575432,0.08257939858009282,0.012105564108444785
South Africa,2016,Africa,1219333.0,0.3038,85597170.0,1536.0,0.0213,0.6328,0.2753,5651.2059,57259551.0,5.85,0.4651,2129.4840401385613,2.682521908004483,70.19999458720464,pre_covid,0.011842875706388657,0.0010067242657203319,0.024634420697412823,0.04025225580965422,0.039343583977421465,0.009892923649906887,0.06337659650002801,0.08429629216349165,0.009894234346702743
South Africa,2017,Africa,1341575.0,0.3057,100457119.0,1633.0,0.0233,0.6333,0.2802,6618.3351,57635162.0,6.24,0.4621,2327.7023147779128,2.833339828211119,74.87998732832678,pre_covid,0.013032162011534352,0.001181832182997593,0.026193154427125182,0.04727713074801128,0.0396024913956025,0.014432029795158289,0.0699853464295603,0.08961388894998773,0.014433320782269223
South Africa,2018,Africa,1422664.0,0.3075,108577727.0,1715.0,0.0243,0.6338,0.2843,6914.178,58613001.0,6.36,0.4591,2427.2157639565326,2.92597200406101,76.32000739457806,pre_covid,0.013821072837583985,0.0012775244867804032,0.02751084685842841,0.049426026028911565,0.04027651257945156,0.01582867783985103,0.07330320146307473,0.09287995017103251,0.01582998439078958
South Africa,2019,Africa,1448428.0,0.3093,107936891.0,1767.0,0.0243,0.6341,0.2885,6533.7112,59587885.0,6.21,0.4562,2430.74242356479,2.965367876372857,74.52002515830956,pre_covid,0.014071729505225006,0.0012699729496064673,0.028346456692913385,0.04666245350085957,0.040948496891588325,0.014082867783985101,0.07342078301038645,0.09426898513265819,0.01408419643665102
South Africa,2020,Africa,1102757.0,0.311,77016537.0,1393.0,0.0182,0.6344,0.2925,5580.6038,60562381.0,5.82,0.4534,1820.8613693705338,2.30010771868431,69.83998922700106,covid,0.010708713631907998,0.0009056110806380319,0.022336493652579142,0.03973942782050305,0.04162021375661025,0.00954376163873371,0.053086878978264494,0.07081298420212127,0.009545068111278301
South Africa,2021,Africa,1419730.0,0.3126,107842690.0,1716.0,0.0231,0.6345,0.2965,6828.7562,61502603.0,6.33,0.4507,2308.406361272221,2.7901258097970256,75.95999943651258,covid,0.013792528098302089,0.0012688628959370077,0.027526916278322353,0.04880555312621217,0.04226830566695636,0.015479515828677841,0.06934200447936413,0.08809023231067376,0.015480815635720273
South Africa,2022,Africa,1534085.0,0.3141,114320050.0,1872.0,0.0246,0.6348,0.3003,6534.2487,62378410.0,6.21,0.448,2459.3204603964737,3.0010383400282246,74.52002333638619,post_covid,0.014905082174846452,0.0013451913556817242,0.03003374578177728,0.04666635770546777,0.04287199653116129,0.014082867783985101,0.07437359676704532,0.0955266681894642,0.014084194669582535
South Africa,2023,Africa,1591640.0,0.3145,114789047.0,1976.0,0.0252,0.6358,0.3003,6034.2721,63212384.0,6.01,0.448,2517.9243358390027,3.125969746687611,72.11998127717322,post_covid,0.015465031891741303,0.0013507179619896786,0.031704965450747226,0.043034709434373306,0.043446852047027744,0.011755121042830538,0.07632749510667018,0.09993154823073636,0.011756413632650727
South Africa,2024,Africa,1653377.0,0.3148,121027164.0,2036.0,0.0258,0.6369,0.3003,6267.1868,64007187.0,6.1,0.448,2583.1114871522163,3.1808927956793354,73.19998040374337,post_covid,0.01606566807751035,0.0014242272099421365,0.03266913064438374,0.04472651714610919,0.04399470712233848,0.012802607076350088,0.07850088493377588,0.10186804641624914,0.012803895895339616
South Africa,2025,Africa,1667730.0,0.3148,122077830.0,2054.0,0.0261,0.6369,0.3003,6267.1868,64007187.0,6.1,0.448,2605.5355315021106,3.209014637684359,73.19999640229534,post_covid,0.016205307696771785,0.0014366081363513747,0.03295838020247469,0.04472651714610919,0.04399470712233848,0.012802607076350088,0.079248519841742,0.10285957724011528,0.01280391141220348
South Africa,2026,Africa,1680019.0,0.3148,122977408.0,2069.0,0.0262,0.6369,0.3003,6267.1868,64007187.0,6.1,0.448,2624.734937968763,3.232449506021878,73.20001023797946,post_covid,0.016324866763245953,0.0014472086592743297,0.03319942150088382,0.04472651714610919,0.04399470712233848,0.012802607076350088,0.07988864283930319,0.10368585292667039,0.012803924831319613
Zambia,2000,Africa,47305.0,0.3421,2838322.0,101.0,0.0047,0.3587,0.0269,359.4295,10017631.0,5.0,0.1802,472.21743344309647,1.0082224030811275,60.00046506711764,pre_covid,0.0004402739030207563,3.1503589690727895e-05,0.0015748031496062992,0.0018147157046203267,0.006779884998650488,0.0,0.00812205152862044,0.025263190163317826,1.7946240962142194e-06
Zambia,2001,Africa,50252.0,0.3432,3015116.0,107.0,0.0049,0.3588,0.0285,396.549,10325185.0,5.0,0.1776,486.6934587612716,1.0363010444849172,59.99992040117806,pre_covid,0.00046894511865257156,3.358690970260116e-05,0.0016712196689699502,0.0020843382589536513,0.006991880952153583,0.0,0.008604693361092553,0.026253197803612804,1.266357084914555e-06
Zambia,2002,Africa,53740.0,0.3451,3224421.0,115.0,0.005,0.3607,0.0302,393.8646,10647949.0,5.0,0.1751,504.69813482389895,1.080020199195169,60.00039077037589,pre_covid,0.0005028796962310485,3.6053335571607653e-05,0.0017997750281214847,0.0020648397531857292,0.007214361108277298,0.0,0.009204983126890555,0.02779466473457855,1.7225642979746097e-06
Zambia,2003,Africa,57785.0,0.3475,3467096.0,124.0,0.0053,0.3639,0.032,446.2901,10983595.0,5.0,0.1727,526.1027923917442,1.1289564118123439,59.999930777883534,pre_covid,0.0005422332989560885,3.891298965421987e-05,0.0019443998071669612,0.0024456395274876923,0.007445720784332558,0.0,0.009918630894486836,0.029520076718776753,1.2764213661376953e-06
Zambia,2004,Africa,62461.0,0.3504,3747651.0,134.0,0.0055,0.368,0.034,548.686,11338198.0,5.0,0.1704,550.89000915313,1.1818456513107285,59.999855910087895,pre_covid,0.0005877258691272349,4.2219017267889474e-05,0.0021050940061063794,0.003189406122168647,0.007690147457697425,0.0,0.010745055790592702,0.03138486605953612,1.2038077074322266e-06
Zambia,2005,Africa,67851.0,0.3536,4071080.0,145.0,0.0058,0.373,0.0361,710.9821,11718819.0,5.0,0.1682,578.9917908963351,1.237326047957563,60.000294763525964,pre_covid,0.0006401649095939754,4.6030267129989764e-05,0.0022818576249397397,0.004368265994751432,0.00795250825228407,0.0,0.011681990835825252,0.03334101542506592,1.6294480445292654e-06
Zambia,2006,Africa,82822.0,0.3571,4969345.0,167.0,0.0068,0.3784,0.0382,1051.7171,12129553.0,5.0,0.1659,682.8116419459151,1.3768025911589652,60.00030185216488,pre_covid,0.0007858170199515956,5.661531781307482e-05,0.00263538486260646,0.00684324117089242,0.008235625838028818,0.0,0.015143424624189744,0.03825873353776222,1.63632325706344e-06
Zambia,2007,Africa,94413.0,0.3606,5664782.0,186.0,0.0075,0.384,0.0405,1118.7316,12565085.0,5.0,0.1637,751.3916539362846,1.4802924134615882,60.00002118352346,pre_covid,0.0008985852793300723,6.48102668446998e-05,0.0029407038405913546,0.007330010137806591,0.008535836603036298,0.0,0.017429935039202205,0.041907617872975755,1.3641050521122618e-06
Zambia,2008,Africa,117985.0,0.3642,7079105.0,217.0,0.0091,0.3896,0.0428,1375.5021,13021324.0,5.0,0.1615,906.0906556046067,1.6664972010526733,60.000042378268425,pre_covid,0.0011279160885846193,8.1476485207046e-05,0.0034388558573035513,0.009195097708691029,0.008850320634556937,0.0,0.022587718892554707,0.04847289856885007,1.3846616607881852e-06
Zambia,2009,Africa,114060.0,0.3675,6843588.0,224.0,0.0085,0.3949,0.0453,1136.2417,13490389.0,5.0,0.1593,845.4908157207327,1.660441370519412,59.999894792214626,pre_covid,0.0010897299598588387,7.870118016707657e-05,0.0035513417965611443,0.007457197138941626,0.009173645585394607,0.0,0.020567273561311203,0.0482593797447003,1.2415191620844466e-06
Zambia,2010,Africa,145096.0,0.3706,8705751.0,263.0,0.0104,0.3996,0.0479,1451.1062,13965594.0,5.0,0.1573,1038.9533019504936,1.8831995259206304,59.99993797210123,pre_covid,0.0013916776518673284,0.00010064469320071999,0.004178049172424875,0.00974425840751704,0.00950120281789504,0.0,0.027017461842711213,0.05611347327486155,1.2833989786592938e-06
Zambia,2011,Africa,168428.0,0.3734,10105684.0,294.0,0.0117,0.4037,0.0506,1624.8682,14437796.0,5.0,0.1552,1166.5769484483644,2.0363218873573223,60.00002374902035,pre_covid,0.0016186735131233562,0.00011714134147035458,0.004676201189137072,0.011006402409620171,0.009826690092442171,0.0,0.03127253250324462,0.061512320944958364,1.3665933064297996e-06
Zambia,2012,Africa,187756.0,0.3761,11265368.0,323.0,0.0126,0.4077,0.0536,1710.0506,14913629.0,5.0,0.1533,1258.95581819824,2.1658041781782287,60.000042608491874,pre_covid,0.0018067146586040912,0.00013080692336028997,0.005142214366061385,0.01162513639774617,0.010154680203262509,0.0,0.034352515164079264,0.0660776578269021,1.3848849526164398e-06
Zambia,2013,Africa,209937.0,0.3788,12596233.0,354.0,0.0136,0.4117,0.0567,1820.7185,15398997.0,5.0,0.1515,1363.3160653255534,2.298851022569847,60.000061923338905,pre_covid,0.0020225124984172213,0.00014648968232044537,0.005640366382773582,0.012428987793392797,0.010489242758000507,0.0,0.037831966173848486,0.07076867512259866,1.4036182637580452e-06
Zambia,2014,Africa,218034.0,0.3814,13082018.0,375.0,0.0137,0.4156,0.0599,1707.4857,15895315.0,5.0,0.1498,1371.687192106605,2.359185709751584,59.99989909830577,pre_covid,0.0021012878065172582,0.0001522141164752688,0.00597782420054636,0.011606505896537653,0.010831353111469325,0.0,0.03811106598755152,0.07289597894851187,1.2456956044371661e-06
Zambia,2015,Africa,198980.0,0.3839,11938822.0,374.0,0.0121,0.4196,0.0634,1295.8779,16399089.0,5.0,0.1482,1213.3600835997659,2.280614490231744,60.000110563875765,pre_covid,0.0019159123933348327,0.00013874282726696155,0.005961754780652418,0.008616736464850259,0.01117860286104198,0.0,0.03283231825810329,0.07012568438499227,1.4507943200673079e-06
Zambia,2016,Africa,207075.0,0.3864,12424471.0,395.0,0.0122,0.4234,0.0671,1239.0853,16914423.0,5.0,0.1468,1224.2510430299633,2.3352850995863115,59.999859954122904,pre_covid,0.0019946682435348817,0.00014446565881354255,0.006299212598425197,0.008204215663674845,0.01153382088032498,0.0,0.0331954312329176,0.07205328195576713,1.2077299836984722e-06
Zambia,2017,Africa,245989.0,0.3888,14759310.0,442.0,0.0141,0.4273,0.0711,1483.4658,17441320.0,5.0,0.1455,1410.3806363279843,2.534211860111505,59.99987804332714,pre_covid,0.0023732606035947595,0.00017197913106487553,0.007054475333440463,0.009979306778567423,0.01189700923720839,0.0,0.039401135216721554,0.07906711891272514,1.2252745539863259e-06
Zambia,2018,Africa,259223.0,0.3911,15553380.0,468.0,0.0144,0.4311,0.0752,1463.9,17973569.0,5.0,0.1443,1442.245555125974,2.6038234253864663,60.0,pre_covid,0.002502013527813098,0.0001813363599404494,0.0074722802506829505,0.00983718791991968,0.012263886709964618,0.0,0.04046353614945049,0.08152151050824595,1.3435593270855996e-06
Zambia,2019,Africa,250811.0,0.3934,15048678.0,476.0,0.0135,0.4349,0.0796,1258.9862,18513839.0,5.0,0.1433,1354.721730052854,2.5710496888300693,60.000071767187244,pre_covid,0.002420173600465005,0.0001753890100494324,0.007600835609834485,0.008348768566907163,0.012636293031453256,0.0,0.03754542441713523,0.08036596138016495,1.4131657312310841e-06
Zambia,2020,Africa,172583.0,0.3956,10354992.0,361.0,0.0091,0.4386,0.0842,951.6443,19059395.0,5.0,0.1424,905.500935365472,1.8940790093284703,60.00006953176153,covid,0.0016590973003477176,0.00012007915805643838,0.0057528523220311744,0.0061163487301190275,0.013012342975233323,0.0,0.022568057165623035,0.056497066324871795,1.4109976102350209e-06
Zambia,2021,Africa,233923.0,0.3977,14035355.0,461.0,0.0119,0.4424,0.0891,1127.1608,19603607.0,5.0,0.1416,1193.2650965712585,2.351608048457613,59.999893127225626,covid,0.002255871092969214,0.00016344812922547086,0.007359794311425358,0.007391236782426979,0.01338746650426506,0.0,0.03216233591489992,0.07262880282454222,1.239904302958943e-06
Zambia,2022,Africa,304144.0,0.3997,18248656.0,551.0,0.0151,0.446,0.0942,1447.1231,20152938.0,5.0,0.1409,1509.1794556208133,2.7340926667863514,60.000052606660006,post_covid,0.002939047690485909,0.0002130971800379738,0.008806042101880122,0.009715326617052055,0.013766118543041366,0.0,0.042695163939488634,0.08611459399924101,1.3945820935859186e-06
Zambia,2023,Africa,315893.0,0.4018,18953603.0,588.0,0.0152,0.4503,0.0942,1330.7278,20723965.0,5.0,0.1409,1524.2884264666536,2.837294890239392,60.000072809463965,post_covid,0.0030533531239634107,0.00022140419380772854,0.00940061063795597,0.00886987346982772,0.014159725562755016,0.0,0.04319890866330094,0.08975333806255421,1.414176626843922e-06
Zambia,2024,Africa,308458.0,0.4039,18507457.0,597.0,0.0145,0.4547,0.0942,1187.1094,21314956.0,5.0,0.1409,1447.1434986776421,2.800850257443647,59.99992543555363,post_covid,0.002981018380759289,0.00021614686103615707,0.009545235417001446,0.00782668162033446,0.01456709370154283,0.0,0.04062683735949701,0.08846835904962153,1.2712398843375986e-06
Zambia,2025,Africa,311135.0,0.4039,18668124.0,602.0,0.0146,0.4547,0.0942,1187.1094,21314956.0,5.0,0.1409,1459.7027551921758,2.8243079647924207,60.00007713693413,post_covid,0.0030070627798927706,0.00021804014234857514,0.009625582516471155,0.00782668162033446,0.01456709370154283,0.0,0.041045572643902135,0.0892954400029028,1.4183738045350613e-06
Zambia,2026,Africa,313428.0,0.4039,18805688.0,606.0,0.0147,0.4547,0.0942,1187.1094,21314956.0,5.0,0.1409,1470.4604597823236,2.84307413067144,60.00002552420332,post_covid,0.003029371262228621,0.00021966118058580793,0.009689860196046923,0.00782668162033446,0.01456709370154283,0.0,0.041404242799726175,0.08995710476552785,1.3683150417826937e-06
Zimbabwe,2000,Africa,51288.0,0.3168,3077260.0,110.0,0.0043,0.324,0.0538,562.8338,11892055.0,5.0,0.2045,431.27953915450274,0.9249873129581052,59.99961004523475,pre_covid,0.0004790243108461788,3.431920739832529e-05,0.0017194279286517756,0.0032921705983657134,0.008071919253282472,0.0,0.006757150605700021,0.02232845503929892,9.653454102428546e-07
Zimbabwe,2001,Africa,53328.0,0.3183,3199673.0,114.0,0.0045,0.325,0.0552,566.3887,11971901.0,5.0,0.2017,445.44304200310376,0.9522297252541598,59.99986873687369,pre_covid,0.0004988713688335909,3.576170800701926e-05,0.001783705608227543,0.0033179920996898025,0.008126956836612255,0.0,0.0072293726983548405,0.023288978589043028,1.2162483013860544e-06
Zimbabwe,2002,Africa,55726.0,0.3197,3343541.0,119.0,0.0046,0.3256,0.0567,524.9365,12087653.0,5.0,0.199,461.0158812467565,0.984475646347558,59.99965904604673,pre_covid,0.0005222013909187938,3.745703184984302e-05,0.001864052707697252,0.003016898387577952,0.008206744306812253,0.0,0.0077485831517873525,0.02442591779460247,1.0128708944218626e-06
Zimbabwe,2003,Africa,58492.0,0.3208,3509504.0,125.0,0.0048,0.326,0.0585,468.4719,12232323.0,5.0,0.1966,478.17573162513776,1.0218827609440986,59.99972645831909,pre_covid,0.0005491116666017259,3.9412720612643357e-05,0.001960469227060903,0.0026067600591681015,0.008306464858628496,0.0,0.008320705778650322,0.025744832364556224,1.0782535024679294e-06
Zimbabwe,2004,Africa,61474.0,0.3218,3688450.0,131.0,0.005,0.3263,0.0606,469.7193,12365896.0,5.0,0.1943,497.1253195077817,1.0593652089585746,60.00016267039724,pre_covid,0.0005781233954833253,4.152139954317648e-05,0.002056885746424554,0.0026158207193137223,0.00839853628510082,0.0,0.008952499632228881,0.02706640306940814,1.5013320063211868e-06
